raw_row_id,office_id,office_name,office_street_address,office_city,office_state,office_zip_code,office_phone_number,empl_id,employee_first_name,employee_last_name,employee_job_title,employment_type,hire_date,employee_email,employee_phone_number,license_id,license_eff_date,license_exp_date,license_state,client_id,client_first_name,client_last_name,client_corp_name,client_tax_id,client_phone_number,client_email,client_type,client_req_id,req_state,req_city,req_zip_code,req_property_type_id,req_property_type_name,req_bedrooms,req_bathrooms,amenity_id,amenity_name,unit_id,property_zip_code,unit_number,building_number,property_street,property_city,property_state,property_county,property_type_id,property_type_name,listing_id,listing_price,listing_status,appointment_id,appointment_date,appointment_time,appointment_notes,appointment_status,transaction_id,transaction_amount,transaction_commission,transaction_date,transaction_type,client_role,open_house_id,open_house_date,open_house_time,neighborhood_zip_code,neighborhood_name,school_id,school_name,school_street,school_city,school_state,school_county,school_zip_code,station_id,transit_type
144,1,Hoboken Office,123 River St,hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,73,Paul,Roe,,,5551730073,paul.roe73@email.com,Individual,1143,NJ,HOBOKEN,6901,2,House,4,1,4,Elevator,14,7030,,442,River St,Hoboken,NJ,Hudson,2,House,14,729046,Active,144,4/25/26,9:00,family interested in schools,scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
145,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,(609) 555-1414,21,Nathalia,Pitts,Agent,FT,10/16/18,nathaliapitts@dreamhomesnyc.com,609-555-0021,1021,10/16/18,10/16/20,NJ,59,Sara,Scott,,,5551590059,sara.scott59@email.com,Individual,1144,NJ,Princeton,8542,5,Co-op,2,3,5,Doorman,59,8542,17B,156,Nassau St,Princeton,NJ,Mercer,5,Co-op,59,1403207,Active,145,4/26/26,13:30,late showing,Completed,,,,,,,145,4/10/26,13:00,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,bus
146,5,Chelsea Office,456 8th Ave,new york,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,178,Dylan,Lopez,,,5552780178,dylan.lopez178@email.com,Individual,1145,NY,NEW YORK,10001,3,Apartment,2,1,2,Pool,86,10001,10B,93,W 28th St,New York,NY,New York,3,Apartment,86,5685,Pending,,,,,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
147,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,134,Tara,Hall,,,5552340134,tara.hall134@email.com,Individual,1146,NJ,New Haven,7302,4,Townhouse,1,2,5,Doorman,23,7302,8A,368,Grand St,Jersey City,NJ,Hudson,4,Townhouse,23,1044207,Withdrawn,147,4/28/26,15:00,price sensitive,completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
148,7,White Plains Office,10 Main St,white plains,NY,10601,9145551717,38,Abner,Booth,Senior Agent,FT,3/23/21,abnerbooth@dreamhomesnyc.com,9145550038,1038,3/23/21,3/23/23,NY,130,Ivy,Lopez,,,5552300130,ivy.lopez130@email.com,Individual,1147,NY,WHITE PLAINS,10601,1,Condo,2,2,6,Laundry,121,10601,,15,Main St,White Plains,NY,Westchester,2,House,121,1177273,Active,148,4/29/26,10:30,price sensitive,Canceled,148,1175257.06,27243.01,3/14/26,sale,seller,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
149,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,9145550040,1040,5/27/23,5/27/25,NY,36,Noah,Flores,,,5551360036,noah.flores36@email.com,Individual,1148,NY,White Plains,6901,1,Condo,4,1,3,Parking,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,149,4/30/26,12:00,family interested in schools,Scheduled,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
150,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,94,Chris,Cole,,,5551940094,chris.cole94@email.com,Individual,1149,NJ,Hoboken,7030,2,House,4,1,3,Parking,14,7030,,442,River St,Hoboken,NJ,Hudson,2,House,14,729046,Active,150,5/1/26,9:00,virtual tour,completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
151,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,69,Owen,Foster,,,5551690069,owen.foster69@email.com,Individual,1150,NY,New York,10001,3,Apartment,2,2,5,Doorman,83,10001,12A,615,8th Ave,New York,NY,New York,3,Apartment,83,6390,Active,151,5/2/26,15:00,investor inquiry,scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
152,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,16,Wesson,Yates,Agent,FT,5/6/20,wessonyates@dreamhomesnyc.com,9735550016,1016,5/6/20,5/6/22,NJ,23,Hannah,Price,,,5551230023,hannah.price23@email.com,Individual,1151,NJ,New York,7302,5,Co-op,2,1,5,Doorman,49,7042,,677,Park St,Montclair,NJ,Essex,5,Co-op,49,1115611,Active,,,,repeat row,,152,1090496.7,30117.37,3/18/26,sale,buyer,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
153,10,New Haven Office,275 Chapel St,NEW HAVEN,CT,6510,2035552020,57,Shepherd,Clark,Agent,FT,10/7/19,shepherdclark@dreamhomesnyc.com,2035550057,1057,10/7/19,10/7/21,CT,49,Ava,Roe,,,5551490049,ava.roe49@email.com,Individual,1152,CT,PRINCETON,6830,5,Co-op,2,3,5,Doorman,166,6510,19B,561,Chapel St,New Haven,CT,New Haven,5,Co-op,166,611805,Active,153,5/4/26,15:00,virtual tour,scheduled,153,582362.42,16550.81,3/19/26,sale,buyer,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,bus
154,1,Hoboken Office,123 River Street,Hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,73,Paul,Roe,,,5551730073,paul.roe73@email.com,Individual,1153,NJ,Hoboken,6830,1,Condo,1,1,5,Doorman,13,7030,28B,684,Hudson St,Hoboken,NJ,Hudson,1,Condo,13,1414491,Active,154,5/5/26,12:00,late showing,Completed,154,1443789.97,88945.3,3/20/26,rental,renter,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,ferry
155,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,46,Darius,Beasley,Agent,FT,11/12/22,dariusbeasley@dreamhomesnyc.com,2035550046,1046,11/12/22,11/12/24,CT,7,Sophia,Allen,,,5551070007,sophia.allen7@email.com,Individual,1154,CT,Stamford,6901,1,Condo,2,1,,,137,6901,,226,Atlantic St,Stamford,CT,Fairfield,1,Condo,137,1174475,Active,155,5/6/26,12:00,virtual tour,Canceled,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
156,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,114,Jason,Ward,,,5552140114,jason.ward114@email.com,Individual,1155,CT,Greenwich,6830,5,Co-op,4,3,2,Pool,145,6830,12B,587,Putnam Ave,Greenwich,CT,Fairfield,5,Co-op,145,2532241,Closed,156,5/7/26,9:00,late showing,Scheduled,,,,,,,156,4/21/26,12:00,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
157,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,(973) 555-1313,14,Franklin,Foley,Senior Agent,FT,3/2/18,franklinfoley@dreamhomesnyc.com,973-555-0014,1014,3/2/18,3/2/20,NJ,138,Caleb,Ward,,,5552380138,caleb.ward138@email.com,Individual,1156,CT,Jersey City,10601,4,Townhouse,2,3,3,Parking,51,7042,,65,Bloomfield Ave,Montclair,NJ,Essex,4,Townhouse,51,1396907,Closed,157,5/8/26,17:15,commuting buyer,Canceled,,,,,,,157,4/22/26,13:00,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
158,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,37,Nala,Compton,Manager,FT,2/21/20,nalacompton@dreamhomesnyc.com,914-555-0037,,,,,56,Ethan,Chen,,,5551560056,ethan.chen56@email.com,Individual,1157,NY,White Plains,10001,4,Townhouse,4,2,5,Doorman,115,10601,,845,Mamaroneck Ave,White Plains,NY,Westchester,4,Townhouse,115,997643,Active,158,5/9/26,10:30,investor inquiry,scheduled,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,train
159,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,49,Alonzo,Tucker,Manager,FT,2/18/18,alonzotucker@dreamhomesnyc.com,2035550049,,,,,2,Mark,Lee,,,5551020002,mark.lee2@email.com,Individual,1158,CT,White Plains,6830,3,Apartment,3,1,4,Elevator,152,6830,,762,Putnam Ave,Greenwich,CT,Fairfield,3,Apartment,152,8184,Closed,159,5/10/26,12:00,investor inquiry,scheduled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
160,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,164,Tara,Ross,,,5552640164,tara.ross164@email.com,Individual,1159,NY,Montclair,10001,5,Co-op,2,1,1,Gym,40,7042,7A,20,Valley Rd,Montclair,NJ,Essex,5,Co-op,40,1394993,Active,160,4/1/26,12:00,virtual tour,completed,,,,,,,160,4/25/26,14:00,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
161,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,45,Leia,Summers,Agent,FT,10/10/21,leiasummers@dreamhomesnyc.com,2035550045,1045,10/10/21,10/10/23,CT,5,Eva,Garcia,,,5551050005,eva.garcia5@email.com,Individual,1160,NJ,Stamford,6901,2,House,4,1,,,132,6901,,78,Atlantic St,Stamford,CT,Fairfield,2,House,132,1420571,Active,,,,,,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
162,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,45,Leia,Summers,Agent,FT,10/10/21,leiasummers@dreamhomesnyc.com,2035550045,1045,10/10/21,10/10/23,CT,161,Ryan,Cooper,,,5552610161,ryan.cooper161@email.com,Individual,1161,CT,Stamford,6830,2,House,2,2,5,Doorman,132,6901,,78,Atlantic St,Stamford,CT,Fairfield,2,House,132,1420571,Active,162,4/3/26,10:30,First showing,Completed,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
163,5,Chelsea Office,456 8th Ave,New York,NY,10001,(212) 555-1515,26,Beckett,Delgado,Senior Agent,FT,3/26/23,beckettdelgado@dreamhomesnyc.com,212-555-0026,1026,3/26/23,3/26/25,NY,27,Bella,Patel,,,5551270027,bella.patel27@email.com,Individual,1162,NY,New York,6830,5,Co-op,3,3,4,Elevator,88,10001,24A,799,W 28th St,New York,NY,New York,5,Co-op,88,650182,Active,163,4/4/26,9:00,follow-up,Completed,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
164,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,11,Nayeli,Robertson,Agent,PT,12/23/22,nayelirobertson@dreamhomesnyc.com,2015550011,1011,12/23/22,12/23/24,NJ,134,Tara,Hall,,,5552340134,tara.hall134@email.com,Individual,1163,NY,Jersey City,7302,1,Condo,1,1,2,Pool,36,7302,23A,631,Marin Blvd,Jersey City,NJ,Hudson,5,Co-op,36,1306794,Pending,164,4/5/26,9:00,commuting buyer,Scheduled,164,1319499.05,37183.49,3/30/26,sale,buyer,164,4/29/26,11:00,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,bus
165,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,38,Abner,Booth,Senior Agent,FT,3/23/21,abnerbooth@dreamhomesnyc.com,9145550038,1038,3/23/21,3/23/23,NY,65,Eva,Cooper,,,5551650065,eva.cooper65@email.com,Individual,1164,NY,White Plains,10601,2,House,1,3,3,Parking,121,10601,,15,Main St,White Plains,NY,Westchester,2,House,121,1177273,Active,165,4/6/26,10:30,investor inquiry,completed,165,1123648.4,29501.12,3/31/26,sale,buyer,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
166,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,56,Ethan,Chen,,,5551560056,ethan.chen56@email.com,Individual,1165,NY,Greenwich,7030,1,Condo,1,3,,,149,6830,12A,36,Greenwich Ave,Greenwich,CT,Fairfield,1,Condo,149,3085670,Pending,166,4/7/26,9:00,price sensitive,Canceled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
167,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,81,Zoe,Baker,,,5551810081,zoe.baker81@email.com,Individual,1166,NY,Brooklyn,11201,3,Apartment,3,1,4,Elevator,105,11201,,487,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,105,1327266,Active,167,4/8/26,12:00,virtual tour,Completed,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,subway
168,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,16,Wesson,Yates,Agent,FT,5/6/20,wessonyates@dreamhomesnyc.com,9735550016,1016,5/6/20,5/6/22,NJ,174,Jason,Kim,,,5552740174,jason.kim174@email.com,Individual,1167,NJ,Montclair,7302,5,Co-op,3,1,,,49,7042,,677,Park St,Montclair,NJ,Essex,5,Co-op,49,1115611,Active,168,4/9/26,10:30,follow-up,Canceled,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
169,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,8,Adler,Krueger,Senior Agent,FT,9/17/19,adlerkrueger@dreamhomesnyc.com,2015550008,1008,9/17/19,9/17/21,NJ,109,Ava,Reed,,,5552090109,ava.reed109@email.com,Individual,1168,NY,New Haven,7302,4,Townhouse,2,2,5,Doorman,32,7302,37B,936,Marin Blvd,Jersey City,NJ,Hudson,4,Townhouse,32,1068845,Active,169,4/10/26,13:30,follow-up,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
170,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,18,Caleb,Ward,,,5551180018,caleb.ward18@email.com,Individual,1169,NJ,Jersey City,7302,4,Townhouse,2,1,,,26,7302,,723,Grand St,Jersey City,NJ,Hudson,4,Townhouse,26,1397229,Active,170,4/11/26,13:30,virtual tour,Completed,170,1376006.37,36169.65,4/5/26,sale,seller,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
171,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,1,Kinley,Michael,Manager,FT,2/3/19,kinleymichael@dreamhomesnyc.com,2015550001,,,,,99,,,Stonebridge Inc,20-1000099,5551990099,deals99@stonebridgeinc.com,Corporation,1170,NJ,Stamford,7030,2,House,3,2,3,Parking,9,7030,,392,River St,Hoboken,NJ,Hudson,2,House,9,1278038,Closed,171,4/12/26,13:30,follow-up,completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,train
172,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,914-555-0041,1041,6/2/24,6/2/26,NY,41,Ryan,Cooper,,,5551410041,ryan.cooper41@email.com,Individual,1171,NY,White Plains,10601,5,Co-op,4,2,5,Doorman,122,10601,26B,437,Mamaroneck Ave,White Plains,NY,Westchester,2,House,122,1132063,Active,172,4/13/26,12:00,late showing,completed,172,1154954.29,28942.49,4/7/26,sale,buyer,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
173,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,63,Lina,Morris,,,5551630063,lina.morris63@email.com,Individual,1172,NY,New York,10001,1,Condo,2,1,4,Elevator,90,10001,5A,846,8th Ave,New York,NY,New York,2,House,90,526136,Closed,173,4/14/26,13:30,commuting buyer,Canceled,173,516809.18,11714.4,4/8/26,sale,seller,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
174,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,2035550051,1051,4/22/20,4/22/22,CT,126,Noah,Kim,,,5552260126,noah.kim126@email.com,Individual,1173,CT,Brooklyn,6830,3,Apartment,1,3,,,147,6830,,374,Putnam Ave,Greenwich,CT,Fairfield,2,House,147,1546849,Pending,,,,,,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
175,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,26,Beckett,Delgado,Senior Agent,FT,3/26/23,beckettdelgado@dreamhomesnyc.com,2125550026,1026,3/26/23,3/26/25,NY,77,,,North Elm Partners,87-1000077,5551770077,deals77@northelmpartners.com,Corporation,1174,NY,New Haven,7302,5,Co-op,1,3,4,Elevator,74,10001,10A,304,W 28th St,New York,NY,New York,1,Condo,74,457100,Active,175,4/16/26,12:00,follow-up,canceled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,subway
176,6,Brooklyn Heights Office,200 Montague Street,Brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,160,Ivy,Bailey,,,5552600160,ivy.bailey160@email.com,Individual,1175,NY,Greenwich,11201,2,House,4,3,,,107,11201,,684,Joralemon St,Brooklyn,NY,Kings,2,House,107,1765225,Active,176,4/17/26,13:30,investor inquiry,completed,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
177,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,47,Jaylah,Hodges,Agent,PT,12/14/23,jaylahhodges@dreamhomesnyc.com,2035550047,1047,12/14/23,12/14/25,CT,119,,,Atlas Property Group,40-1000119,5552190119,deals119@atlaspropertygroup.com,Corporation,1176,CT,Stamford,10001,4,Townhouse,2,1,,,134,6901,,579,Summer St,Stamford,CT,Fairfield,4,Townhouse,134,812932,Active,177,4/18/26,12:00,family interested in schools,scheduled,177,775127.9,17601.43,4/12/26,sale,seller,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
178,7,White Plains Office,10 Main Street,White Plains,NY,10601,9145551717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,9145550039,1039,4/25/22,4/25/24,NY,10,Ivy,Lopez,,,5551100010,ivy.lopez10@email.com,Individual,1177,NY,White Plains,10601,3,Apartment,4,3,4,Elevator,109,10601,,631,Mamaroneck Ave,White Plains,NY,Westchester,3,Apartment,109,3603,Active,,,,repeat row,,178,3677.53,91.4,4/13/26,sale,seller,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,bus
179,10,NEW HAVEN OFFICE,275 Chapel St,New Haven,CT,6510,2035552020,57,Shepherd,Clark,Agent,FT,10/7/19,shepherdclark@dreamhomesnyc.com,2035550057,1057,10/7/19,10/7/21,CT,24,Jason,Doe,,,5551240024,jason.doe24@email.com,Individual,1178,CT,Montclair,6510,2,House,3,1,5,Doorman,172,6510,,499,Chapel St,New Haven,CT,New Haven,2,House,172,489613,Pending,179,4/20/26,9:00,family interested in schools,completed,179,504628.81,21754.91,4/14/26,rental,renter,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
180,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,45,Leah,Foster,,,5551450045,leah.foster45@email.com,Individual,1179,NJ,Princeton,8542,1,Condo,2,3,4,Elevator,56,8542,10B,942,Witherspoon St,Princeton,NJ,Mercer,5,Co-op,56,1510014,Withdrawn,180,4/21/26,10:30,investor inquiry,Completed,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
181,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,156,Noah,Flores,,,5552560156,noah.flores156@email.com,Individual,1180,NJ,Hoboken,8542,2,House,2,2,6,Laundry,6,7030,,681,Hudson St,Hoboken,NJ,Hudson,2,House,6,799811,Active,181,4/22/26,10:30,virtual tour,scheduled,181,836662.13,63597.12,3/2/26,rental,renter,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,ferry
182,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,28,Finn,Woods,Agent,FT,5/3/18,finnwoods@dreamhomesnyc.com,2125550028,1028,5/3/18,5/3/20,NY,42,Nina,Ward,,,5551420042,nina.ward42@email.com,Individual,1181,CT,New York,10601,3,Apartment,1,2,,,77,10001,28B,288,W 26th St,New York,NY,New York,1,Condo,77,480585,Pending,182,4/23/26,9:00,price sensitive,Canceled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
183,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,914-555-0040,1040,5/27/23,5/27/25,NY,196,Miles,Ng,,,5552960196,miles.ng196@email.com,Individual,1182,NY,White Plains,7042,2,House,1,2,5,Doorman,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,183,4/24/26,17:15,price sensitive,completed,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
184,7,White Plains Office,10 Main Street,White Plains,NY,10601,9145551717,38,Abner,Booth,Senior Agent,FT,3/23/21,abnerbooth@dreamhomesnyc.com,9145550038,1038,3/23/21,3/23/23,NY,67,Sophia,Bell,,,5551670067,sophia.bell67@email.com,Individual,1183,NY,White Plains,10601,2,House,1,2,,,123,10601,,881,Main St,White Plains,NY,Westchester,2,House,123,514768,Pending,,,,repeat row,,184,527806.99,15529.85,3/5/26,sale,buyer,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
185,4,Princeton Office,55 Nassau Street,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,44,,,Harborview Capital,54-1000044,5551440044,deals44@harborviewcapital,Corporation,1184,NJ,Princeton,7042,1,Condo,2,1,4,Elevator,68,8542,7A,859,Mercer St,Princeton,NJ,Mercer,1,Condo,68,2049864,Closed,185,4/26/26,13:30,virtual tour,Scheduled,185,1964349.99,58135.71,3/6/26,sale,seller,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
186,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,53,Hannah,Garcia,,,5551530053,hannah.garcia53@email.com,Individual,1185,NJ,New York,8542,1,Condo,2,1,4,Elevator,34,7302,14B,276,Grand St,Jersey City,NJ,Hudson,1,Condo,34,1498207,Active,,,,repeat row,,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,bus
187,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,83,Hannah,Scott,,,5551830083,hannah.scott83@email.com,Individual,1186,NY,White Plains,6510,1,Condo,1,3,,,3,7030,,399,River St,Hoboken,NJ,Hudson,1,Condo,3,695561,Active,,,,,,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
188,1,Hoboken Office,123 River St,HOBOKEN,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,159,Owen,Morris,,,5552590159,owen.morris159@email.com,Individual,1187,NJ,BROOKLYN,7030,1,Condo,3,1,4,Elevator,2,7030,35B,213,Washington St,Hoboken,NJ,Hudson,5,Co-op,2,1121029,Withdrawn,188,4/29/26,12:00,commuting buyer,Completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
